#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FOSB	BTG2	9606.ENSP00000245919	9606.ENSP00000290551	0	0	0	0	0.220	0	0	0.455	0.557
FOSB	RAD21	9606.ENSP00000245919	9606.ENSP00000297338	0	0	0	0	0	0	0.600	0.048	0.602
FOSB	FOSL2	9606.ENSP00000245919	9606.ENSP00000264716	0	0	0	0.863	0.085	0	0.800	0.932	0.833
FOSB	NR4A2	9606.ENSP00000245919	9606.ENSP00000344479	0	0	0	0	0.723	0.146	0	0.529	0.879
FOSL2	EGR2	9606.ENSP00000264716	9606.ENSP00000242480	0	0	0	0	0.063	0.062	0	0.383	0.410
FOSL2	FOSB	9606.ENSP00000264716	9606.ENSP00000245919	0	0	0	0.863	0.085	0	0.800	0.932	0.833
FOSL2	LIF	9606.ENSP00000264716	9606.ENSP00000249075	0	0	0	0	0.088	0	0	0.577	0.597
FOSL2	NFE2L2	9606.ENSP00000264716	9606.ENSP00000380252	0	0	0	0	0	0.322	0	0.201	0.436
FOSL2	NR4A2	9606.ENSP00000264716	9606.ENSP00000344479	0	0	0	0	0.087	0.146	0	0.364	0.461
FOSL2	RUNX2	9606.ENSP00000264716	9606.ENSP00000360493	0	0	0	0	0.077	0	0	0.493	0.512
FOXN2	IL21R	9606.ENSP00000343633	9606.ENSP00000338010	0	0	0	0	0	0	0	0.440	0.440
FOXN2	PHACTR2	9606.ENSP00000343633	9606.ENSP00000417038	0	0	0	0	0	0	0	0.411	0.411
FOXN2	PRRC1	9606.ENSP00000343633	9606.ENSP00000421965	0	0	0	0	0	0	0	0.483	0.483
FOXN2	ETS1	9606.ENSP00000343633	9606.ENSP00000376436	0	0	0	0	0	0.070	0	0.633	0.644
FUT7	CCR10	9606.ENSP00000318142	9606.ENSP00000332504	0	0	0	0	0	0	0	0.506	0.506
FUT7	POFUT1	9606.ENSP00000318142	9606.ENSP00000364902	0	0	0	0	0	0	0	0.613	0.613
FUZ	FZD6	9606.ENSP00000313309	9606.ENSP00000351605	0	0	0	0	0	0.109	0	0.403	0.445
FXR1	PAPD7	9606.ENSP00000350170	9606.ENSP00000230859	0	0	0	0	0.063	0.102	0.600	0	0.634
FXR1	AP3B1	9606.ENSP00000350170	9606.ENSP00000255194	0	0	0	0	0	0.056	0.600	0.060	0.614
FXR1	AGGF1	9606.ENSP00000350170	9606.ENSP00000316109	0	0	0	0	0	0	0.600	0.063	0.609
FXR1	EIF4A2	9606.ENSP00000350170	9606.ENSP00000326381	0	0	0	0	0.190	0.160	0	0.474	0.611
FXR1	ATG7	9606.ENSP00000350170	9606.ENSP00000346437	0	0	0	0	0.053	0	0.600	0.046	0.607
FXR1	HNRNPR	9606.ENSP00000350170	9606.ENSP00000363745	0	0	0	0	0.257	0.057	0	0.237	0.418
FXR1	TNF	9606.ENSP00000350170	9606.ENSP00000398698	0	0	0	0	0	0	0	0.430	0.430
FXR1	FKBP2	9606.ENSP00000350170	9606.ENSP00000378046	0	0	0	0	0	0	0	0.459	0.459
FXR1	AGO3	9606.ENSP00000350170	9606.ENSP00000362287	0	0	0	0	0.051	0.355	0	0.190	0.460
FXR1	HNRNPC	9606.ENSP00000350170	9606.ENSP00000451291	0	0	0	0	0.232	0.076	0	0.377	0.519
FXR1	ILF3	9606.ENSP00000350170	9606.ENSP00000404121	0	0	0	0	0.198	0.245	0	0.301	0.540
FXR1	ARRB1	9606.ENSP00000350170	9606.ENSP00000409581	0	0	0	0	0	0	0.600	0.044	0.601
FXR1	TOP3B	9606.ENSP00000350170	9606.ENSP00000381773	0	0	0	0	0.064	0.494	0	0.244	0.610
FXR1	EPRS	9606.ENSP00000350170	9606.ENSP00000355890	0	0	0	0	0.092	0.529	0	0.188	0.622
FXR1	ATXN2L	9606.ENSP00000350170	9606.ENSP00000378917	0	0	0	0	0.069	0.430	0	0.433	0.673
FXR1	CDC42	9606.ENSP00000350170	9606.ENSP00000383118	0	0	0	0	0.052	0.247	0	0.582	0.676
FXR1	DDX6	9606.ENSP00000350170	9606.ENSP00000478754	0	0	0	0	0.082	0.360	0	0.559	0.719
FXR1	EIF4G1	9606.ENSP00000350170	9606.ENSP00000416255	0	0	0	0	0.091	0.428	0	0.514	0.725
FYB	PTPN18	9606.ENSP00000427114	9606.ENSP00000175756	0	0	0	0	0.317	0	0	0.157	0.400
FYB	CORO1A	9606.ENSP00000427114	9606.ENSP00000219150	0	0	0	0	0.318	0	0	0.205	0.435
FYB	IGSF6	9606.ENSP00000427114	9606.ENSP00000268389	0	0	0	0	0.376	0	0	0.118	0.426
FYB	IL7R	9606.ENSP00000427114	9606.ENSP00000306157	0	0	0	0	0.344	0	0	0.123	0.400
FYB	RGS18	9606.ENSP00000427114	9606.ENSP00000356430	0	0	0	0	0.562	0	0	0.049	0.566
FYB	GRB2	9606.ENSP00000427114	9606.ENSP00000376345	0	0	0	0	0.066	0.214	0	0.571	0.658
FYB	BTK	9606.ENSP00000427114	9606.ENSP00000483570	0	0	0	0	0.348	0.056	0	0.262	0.507
FYB	RASSF5	9606.ENSP00000427114	9606.ENSP00000462099	0	0	0	0	0.155	0	0	0.562	0.614
FZD2	CELSR3	9606.ENSP00000323901	9606.ENSP00000164024	0	0	0	0	0.062	0.233	0	0.315	0.464
FZD2	CHMP4B	9606.ENSP00000323901	9606.ENSP00000217402	0	0	0	0	0	0	0	0.442	0.442
FZD2	GNB4	9606.ENSP00000323901	9606.ENSP00000232564	0	0	0	0	0.062	0.070	0.600	0.048	0.623
FZD2	GNG11	9606.ENSP00000323901	9606.ENSP00000248564	0	0	0	0	0	0	0.600	0.072	0.613
FZD2	WNT2	9606.ENSP00000323901	9606.ENSP00000265441	0	0	0	0	0.049	0.229	0.600	0.852	0.950
FZD2	NLK	9606.ENSP00000323901	9606.ENSP00000384625	0	0	0	0	0.062	0.181	0	0.342	0.450
FZD2	TCF7L2	9606.ENSP00000323901	9606.ENSP00000358404	0	0	0	0	0.065	0	0	0.468	0.481
FZD2	SMURF1	9606.ENSP00000323901	9606.ENSP00000354621	0	0	0	0	0	0.078	0.650	0.062	0.670
FZD2	FZD6	9606.ENSP00000323901	9606.ENSP00000351605	0	0	0	0.911	0	0	0.900	0.739	0.906
FZD2	YES1	9606.ENSP00000323901	9606.ENSP00000462468	0	0	0	0	0.062	0.069	0.900	0.074	0.908
FZD2	CSNK1A1	9606.ENSP00000323901	9606.ENSP00000421689	0	0	0	0	0	0.078	0.900	0.391	0.938
FZD2	CTNNB1	9606.ENSP00000323901	9606.ENSP00000344456	0	0	0	0	0.063	0.121	0.900	0.786	0.980
FZD6	CELSR3	9606.ENSP00000351605	9606.ENSP00000164024	0	0	0	0	0.055	0.213	0	0.572	0.654
FZD6	GNB4	9606.ENSP00000351605	9606.ENSP00000232564	0	0	0	0	0.062	0.070	0.600	0.042	0.620
FZD6	GNG11	9606.ENSP00000351605	9606.ENSP00000248564	0	0	0	0	0	0	0.600	0	0.600
FZD6	WNT2	9606.ENSP00000351605	9606.ENSP00000265441	0	0	0	0	0	0.213	0.600	0.624	0.871
FZD6	FUZ	9606.ENSP00000351605	9606.ENSP00000313309	0	0	0	0	0	0.109	0	0.403	0.445
FZD6	FZD2	9606.ENSP00000351605	9606.ENSP00000323901	0	0	0	0.911	0	0	0.900	0.739	0.906
FZD6	CTNNB1	9606.ENSP00000351605	9606.ENSP00000344456	0	0	0	0	0.062	0.109	0	0.730	0.754
FZD6	TCF7L2	9606.ENSP00000351605	9606.ENSP00000358404	0	0	0	0	0.064	0	0	0.416	0.430
FZD6	ABCA5	9606.ENSP00000351605	9606.ENSP00000376443	0	0	0	0	0	0	0	0.445	0.445
FZD6	NLK	9606.ENSP00000351605	9606.ENSP00000384625	0	0	0	0	0.062	0.170	0	0.429	0.516
GABBR1	PAPD7	9606.ENSP00000366233	9606.ENSP00000230859	0	0	0	0	0.064	0	0	0.634	0.643
GABBR1	GNB4	9606.ENSP00000366233	9606.ENSP00000232564	0	0	0	0	0.062	0	0.600	0.056	0.614
GABBR1	GNG11	9606.ENSP00000366233	9606.ENSP00000248564	0	0	0	0	0	0	0.600	0	0.600
GABBR1	ARHGAP36	9606.ENSP00000366233	9606.ENSP00000276211	0	0	0	0	0.062	0	0	0.389	0.402
GABBR1	PDIA3	9606.ENSP00000366233	9606.ENSP00000300289	0	0	0	0	0.052	0	0	0.444	0.450
GABBR1	MINK1	9606.ENSP00000366233	9606.ENSP00000347427	0	0	0	0	0.077	0	0	0.460	0.481
GABBR1	MARVELD1	9606.ENSP00000366233	9606.ENSP00000441365	0	0	0	0	0	0	0	0.464	0.463
GABBR1	TAS2R38	9606.ENSP00000366233	9606.ENSP00000448219	0	0	0	0	0	0	0.600	0.057	0.606
GABBR1	KCTD12	9606.ENSP00000366233	9606.ENSP00000366694	0	0	0	0	0.069	0	0	0.633	0.644
GABBR1	SENP7	9606.ENSP00000366233	9606.ENSP00000377655	0	0	0	0	0	0	0	0.646	0.646
GALNT10	LYPD3	9606.ENSP00000297107	9606.ENSP00000244333	0	0	0	0	0	0.418	0	0	0.418
GAS2	EZR	9606.ENSP00000401145	9606.ENSP00000356042	0	0	0	0	0	0.062	0	0.413	0.425
GAS2	GAS7	9606.ENSP00000401145	9606.ENSP00000407552	0	0	0	0	0.062	0.222	0	0.302	0.446
GAS7	WASL	9606.ENSP00000407552	9606.ENSP00000223023	0	0	0	0	0.063	0.249	0	0.858	0.892
GAS7	TMEM97	9606.ENSP00000407552	9606.ENSP00000226230	0	0	0	0	0	0	0	0.443	0.443
GAS7	RHPN1	9606.ENSP00000407552	9606.ENSP00000289013	0	0	0	0	0.064	0.238	0	0.230	0.402
GAS7	MLLT10	9606.ENSP00000407552	9606.ENSP00000307411	0	0	0	0	0.095	0	0	0.509	0.537
GAS7	SFPQ	9606.ENSP00000407552	9606.ENSP00000349748	0	0	0	0	0	0.483	0	0	0.483
GAS7	GAS2	9606.ENSP00000407552	9606.ENSP00000401145	0	0	0	0	0.062	0.222	0	0.302	0.446
GDAP1	GSTZ1	9606.ENSP00000220822	9606.ENSP00000216465	0	0	0	0	0	0	0	0.458	0.458
GDAP1	GNB4	9606.ENSP00000220822	9606.ENSP00000232564	0	0	0	0	0.062	0	0	0.427	0.439
GDAP1	ASPH	9606.ENSP00000220822	9606.ENSP00000368767	0	0	0	0	0.062	0	0	0.475	0.486
GDAP1	DHTKD1	9606.ENSP00000220822	9606.ENSP00000263035	0	0	0	0	0	0	0	0.555	0.555
GDAP1	EGR2	9606.ENSP00000220822	9606.ENSP00000242480	0	0	0	0	0	0	0	0.612	0.612
GDAP1	ACBD5	9606.ENSP00000220822	9606.ENSP00000379568	0	0	0	0	0.062	0	0.900	0.393	0.938
GDAP1	PEX26	9606.ENSP00000220822	9606.ENSP00000331106	0	0	0	0	0	0	0.900	0.415	0.939
GEM	LENG8	9606.ENSP00000297596	9606.ENSP00000318374	0	0	0	0	0	0	0	0.461	0.461
GIMAP5	AIG1	9606.ENSP00000477920	9606.ENSP00000350509	0	0	0	0	0	0	0	0.438	0.438
GNB4	GDAP1	9606.ENSP00000232564	9606.ENSP00000220822	0	0	0	0	0.062	0	0	0.427	0.439
GNB4	DHTKD1	9606.ENSP00000232564	9606.ENSP00000263035	0	0	0	0	0	0	0	0.429	0.429
GNB4	P2RY12	9606.ENSP00000232564	9606.ENSP00000307259	0	0	0	0	0	0	0.600	0	0.600
GNB4	AVP	9606.ENSP00000232564	9606.ENSP00000369647	0	0	0	0	0.062	0	0.600	0	0.608
GNB4	GABBR1	9606.ENSP00000232564	9606.ENSP00000366233	0	0	0	0	0.062	0	0.600	0.056	0.614
GNB4	BTK	9606.ENSP00000232564	9606.ENSP00000483570	0	0	0	0	0	0.078	0.600	0	0.615
GNB4	CACNA1F	9606.ENSP00000232564	9606.ENSP00000365441	0	0	0	0	0.062	0.063	0.600	0	0.617
GNB4	FZD6	9606.ENSP00000232564	9606.ENSP00000351605	0	0	0	0	0.062	0.070	0.600	0.042	0.620
GNB4	CACNA1A	9606.ENSP00000232564	9606.ENSP00000353362	0	0	0	0	0.062	0.063	0.600	0.055	0.623
GNB4	FZD2	9606.ENSP00000232564	9606.ENSP00000323901	0	0	0	0	0.062	0.070	0.600	0.048	0.623
GNB4	OPN3	9606.ENSP00000232564	9606.ENSP00000355512	0	0	0	0	0	0.157	0.600	0.060	0.655
GNB4	ITPR3	9606.ENSP00000232564	9606.ENSP00000363435	0	0	0	0	0	0	0.650	0.058	0.656
GNB4	KRAS	9606.ENSP00000232564	9606.ENSP00000256078	0	0	0	0	0.063	0.152	0.600	0.107	0.678
GNB4	ADCY4	9606.ENSP00000232564	9606.ENSP00000312126	0	0	0	0	0.062	0.070	0.650	0.110	0.691
GNB4	ADCY8	9606.ENSP00000232564	9606.ENSP00000286355	0	0	0	0	0.062	0.070	0.650	0.192	0.720
GNB4	MTNR1A	9606.ENSP00000232564	9606.ENSP00000302811	0	0	0	0	0	0.279	0.600	0.134	0.728
GNB4	CDC42	9606.ENSP00000232564	9606.ENSP00000383118	0	0	0	0	0.066	0.203	0.600	0.206	0.731
GNB4	PAK1	9606.ENSP00000232564	9606.ENSP00000278568	0	0	0	0	0.064	0.307	0.600	0.216	0.769
GNB4	GNG11	9606.ENSP00000232564	9606.ENSP00000248564	0	0	0	0	0.084	0.426	0.600	0.556	0.894
GNG11	GNB4	9606.ENSP00000248564	9606.ENSP00000232564	0	0	0	0	0.084	0.426	0.600	0.556	0.894
GNG11	SMURF1	9606.ENSP00000248564	9606.ENSP00000354621	0	0	0	0	0	0.453	0	0.233	0.562
GNG11	MTNR1A	9606.ENSP00000248564	9606.ENSP00000302811	0	0	0	0	0	0	0.600	0	0.600
GNG11	PAK1	9606.ENSP00000248564	9606.ENSP00000278568	0	0	0	0	0	0	0.600	0	0.600
GNG11	AVP	9606.ENSP00000248564	9606.ENSP00000369647	0	0	0	0	0	0	0.600	0	0.600
GNG11	FZD6	9606.ENSP00000248564	9606.ENSP00000351605	0	0	0	0	0	0	0.600	0	0.600
GNG11	P2RY12	9606.ENSP00000248564	9606.ENSP00000307259	0	0	0	0	0	0	0.600	0	0.600
GNG11	GABBR1	9606.ENSP00000248564	9606.ENSP00000366233	0	0	0	0	0	0	0.600	0	0.600
GNG11	CACNA1F	9606.ENSP00000248564	9606.ENSP00000365441	0	0	0	0	0	0	0.600	0.055	0.605
GNG11	KRAS	9606.ENSP00000248564	9606.ENSP00000256078	0	0	0	0	0	0	0.600	0.057	0.606
GNG11	CDC42	9606.ENSP00000248564	9606.ENSP00000383118	0	0	0	0	0	0	0.600	0.061	0.608
GNG11	CACNA1A	9606.ENSP00000248564	9606.ENSP00000353362	0	0	0	0	0	0	0.600	0.066	0.610
GNG11	FZD2	9606.ENSP00000248564	9606.ENSP00000323901	0	0	0	0	0	0	0.600	0.072	0.613
GNG11	BTK	9606.ENSP00000248564	9606.ENSP00000483570	0	0	0	0	0	0.056	0.600	0.061	0.614
GNG11	OPN3	9606.ENSP00000248564	9606.ENSP00000355512	0	0	0	0	0	0	0.600	0.112	0.629
GNG11	ADCY8	9606.ENSP00000248564	9606.ENSP00000286355	0	0	0	0	0	0	0.650	0.085	0.666
GNG11	ITPR3	9606.ENSP00000248564	9606.ENSP00000363435	0	0	0	0	0	0	0.650	0.190	0.704
GNG11	ADCY4	9606.ENSP00000248564	9606.ENSP00000312126	0	0	0	0	0.064	0	0.650	0.174	0.705
GNRH1	ADAT2	9606.ENSP00000276414	9606.ENSP00000237283	0	0	0	0	0	0	0	0.440	0.440
GNRH1	EGF	9606.ENSP00000276414	9606.ENSP00000265171	0	0	0	0	0.063	0	0	0.454	0.466
GNRH1	TNF	9606.ENSP00000276414	9606.ENSP00000398698	0	0	0	0	0	0	0	0.403	0.403
GNRH1	ARNTL	9606.ENSP00000276414	9606.ENSP00000384517	0	0	0	0	0	0	0	0.415	0.415
GNRH1	KLF7	9606.ENSP00000276414	9606.ENSP00000309570	0	0	0	0	0	0	0	0.444	0.444
GNRH1	LGI2	9606.ENSP00000276414	9606.ENSP00000371548	0	0	0	0	0.062	0	0	0.485	0.496
GNRH1	STAR	9606.ENSP00000276414	9606.ENSP00000276449	0	0	0	0	0	0	0	0.564	0.564
GNRH1	AVP	9606.ENSP00000276414	9606.ENSP00000369647	0	0	0	0	0.064	0	0.500	0.283	0.635
GOLGA2	M6PR	9606.ENSP00000416097	9606.ENSP00000000412	0	0	0	0	0	0	0	0.608	0.608
GOLGA2	TECR	9606.ENSP00000416097	9606.ENSP00000215567	0	0	0	0	0	0	0	0.536	0.536
GOLGA2	CTSZ	9606.ENSP00000416097	9606.ENSP00000217131	0	0	0	0	0	0	0.600	0.064	0.609
GOLGA2	HSP90B1	9606.ENSP00000416097	9606.ENSP00000299767	0	0	0	0	0	0	0	0.453	0.453
GOLGA2	SPTBN5	9606.ENSP00000416097	9606.ENSP00000317790	0	0	0	0	0	0	0.600	0.060	0.607
GOLGA2	EEA1	9606.ENSP00000416097	9606.ENSP00000317955	0	0	0	0	0.051	0	0	0.772	0.775
GOLGA2	TMED9	9606.ENSP00000416097	9606.ENSP00000330945	0	0	0	0	0	0	0.600	0.125	0.635
GOLGA2	LAMP1	9606.ENSP00000416097	9606.ENSP00000333298	0	0	0	0	0	0	0	0.685	0.685
GOLGA2	BET1L	9606.ENSP00000416097	9606.ENSP00000372210	0	0	0	0	0	0	0	0.653	0.653
GOLGA2	AREG	9606.ENSP00000416097	9606.ENSP00000379097	0	0	0	0	0	0	0.600	0	0.600
GOLGA2	CDC42	9606.ENSP00000416097	9606.ENSP00000383118	0	0	0	0	0	0	0	0.449	0.450
GOLGA2	FAM161A	9606.ENSP00000416097	9606.ENSP00000385158	0	0	0	0	0	0.334	0	0.465	0.629
GOLGA2	AGFG1	9606.ENSP00000416097	9606.ENSP00000387282	0	0	0	0	0.053	0	0	0.491	0.497
GOLGA2	TRAPPC5	9606.ENSP00000416097	9606.ENSP00000470262	0	0	0	0	0	0	0.600	0.368	0.736
GOLGA2	USO1	9606.ENSP00000416097	9606.ENSP00000444850	0	0	0	0	0.048	0.756	0.600	0.990	0.998
GOLGA8A	USO1	9606.ENSP00000352111	9606.ENSP00000444850	0	0	0	0	0.048	0.102	0	0.387	0.430
GOT1L1	CSAD	9606.ENSP00000303077	9606.ENSP00000267085	0	0	0	0	0.049	0	0.800	0.070	0.807
GOT1L1	ZNF703	9606.ENSP00000303077	9606.ENSP00000332325	0	0	0	0	0	0	0	0.478	0.478
GOT1L1	FH	9606.ENSP00000303077	9606.ENSP00000355518	0	0	0	0	0.122	0.335	0.800	0.147	0.887
GOT1L1	GPT2	9606.ENSP00000303077	9606.ENSP00000345282	0	0	0	0	0.088	0	0.800	0.513	0.903
GOT1L1	CTH	9606.ENSP00000303077	9606.ENSP00000359976	0	0	0	0	0.065	0	0.900	0.292	0.928
GPATCH2L	DQX1	9606.ENSP00000261530	9606.ENSP00000384621	0	0	0	0	0.062	0.383	0	0.192	0.491
GPM6B	NLGN3	9606.ENSP00000316861	9606.ENSP00000351591	0	0	0	0	0.160	0	0	0.618	0.665
GPRASP1	BEX1	9606.ENSP00000445683	9606.ENSP00000361813	0	0	0	0	0.097	0	0	0.688	0.706
GPT2	GYS2	9606.ENSP00000345282	9606.ENSP00000261195	0	0	0	0	0.183	0	0	0.341	0.438
GPT2	GOT1L1	9606.ENSP00000345282	9606.ENSP00000303077	0	0	0	0	0.088	0	0.800	0.513	0.903
GPT2	SHMT1	9606.ENSP00000345282	9606.ENSP00000318868	0.044	0	0	0	0.077	0	0	0.427	0.450
GPT2	CTH	9606.ENSP00000345282	9606.ENSP00000359976	0	0	0	0	0.108	0	0	0.375	0.418
GPT2	TKT	9606.ENSP00000345282	9606.ENSP00000391481	0	0	0	0	0.065	0.533	0	0.316	0.675
GPT2	FH	9606.ENSP00000345282	9606.ENSP00000355518	0	0	0	0	0.085	0.726	0.800	0.197	0.954
GRAMD3	FEM1C	9606.ENSP00000426120	9606.ENSP00000274457	0	0	0	0	0.054	0.056	0	0.478	0.493
GRB2	ARHGEF5	9606.ENSP00000376345	9606.ENSP00000056217	0	0	0	0	0.062	0.305	0	0.198	0.431
GRB2	PTPN18	9606.ENSP00000376345	9606.ENSP00000175756	0	0	0	0	0.054	0.500	0	0.233	0.606
GRB2	WASL	9606.ENSP00000376345	9606.ENSP00000223023	0	0	0	0	0.049	0.900	0.600	0.952	0.998
GRB2	RPS6KB1	9606.ENSP00000376345	9606.ENSP00000225577	0	0	0	0	0.062	0.076	0.900	0.479	0.948
GRB2	LIF	9606.ENSP00000376345	9606.ENSP00000249075	0	0	0	0	0	0	0.900	0.185	0.915
GRB2	KRT5	9606.ENSP00000376345	9606.ENSP00000252242	0	0	0	0	0	0.173	0	0.326	0.418
GRB2	KRAS	9606.ENSP00000376345	9606.ENSP00000256078	0	0	0	0	0.089	0.529	0.900	0.797	0.990
GRB2	EGF	9606.ENSP00000376345	9606.ENSP00000265171	0	0	0	0	0	0.225	0.900	0.980	0.998
GRB2	PAK1	9606.ENSP00000376345	9606.ENSP00000278568	0	0	0	0	0.062	0.270	0.600	0.549	0.860
GRB2	TIAM1	9606.ENSP00000376345	9606.ENSP00000286827	0	0	0	0	0	0	0	0.440	0.440
GRB2	COPS6	9606.ENSP00000376345	9606.ENSP00000304102	0	0	0	0	0	0	0.900	0	0.900
GRB2	LIME1	9606.ENSP00000376345	9606.ENSP00000309521	0	0	0	0	0	0.462	0	0.182	0.541
GRB2	ZHX2	9606.ENSP00000376345	9606.ENSP00000314709	0	0	0	0	0	0	0	0.431	0.431
GRB2	SPTBN5	9606.ENSP00000376345	9606.ENSP00000317790	0	0	0	0	0.063	0.059	0.500	0.048	0.524
GRB2	SYNM	9606.ENSP00000376345	9606.ENSP00000336775	0	0	0	0	0	0.486	0	0	0.485
GRB2	CTNNB1	9606.ENSP00000376345	9606.ENSP00000344456	0	0	0	0	0.065	0.077	0	0.551	0.579
GRB2	SON	9606.ENSP00000376345	9606.ENSP00000348984	0	0	0	0	0	0	0	0.698	0.698
GRB2	EPHA2	9606.ENSP00000376345	9606.ENSP00000351209	0	0	0	0	0.049	0.357	0.900	0.833	0.988
GRB2	TGFBR2	9606.ENSP00000376345	9606.ENSP00000351905	0	0	0	0	0	0.156	0	0.732	0.764
GRB2	NTRK3	9606.ENSP00000376345	9606.ENSP00000354207	0	0	0	0	0.080	0.156	0.900	0.246	0.933
GRB2	EZR	9606.ENSP00000376345	9606.ENSP00000356042	0	0	0	0	0	0.298	0	0.587	0.698
GRB2	TPR	9606.ENSP00000376345	9606.ENSP00000356448	0	0	0	0	0	0	0	0.545	0.546
GRB2	IL6R	9606.ENSP00000376345	9606.ENSP00000357470	0	0	0	0	0	0	0.900	0.166	0.913
GRB2	HSP90AB1	9606.ENSP00000376345	9606.ENSP00000360609	0	0	0	0	0	0.419	0	0.197	0.514
GRB2	UGCG	9606.ENSP00000376345	9606.ENSP00000363397	0	0	0	0	0	0	0.900	0.046	0.900
GRB2	ITPR3	9606.ENSP00000376345	9606.ENSP00000363435	0	0	0	0	0	0.094	0.650	0.250	0.741
GRB2	IL6ST	9606.ENSP00000376345	9606.ENSP00000370698	0	0	0	0	0.053	0.270	0.900	0.120	0.931
GRB2	TNK2	9606.ENSP00000376345	9606.ENSP00000371341	0	0	0	0	0	0.898	0.720	0.780	0.993
GRB2	SNX9	9606.ENSP00000376345	9606.ENSP00000376024	0	0	0	0	0	0.060	0	0.514	0.525
GRB2	TXNIP	9606.ENSP00000376345	9606.ENSP00000462521	0	0	0	0	0	0	0	0.455	0.456
GRB2	TNF	9606.ENSP00000376345	9606.ENSP00000398698	0	0	0	0	0	0	0	0.555	0.556
GRB2	AREG	9606.ENSP00000376345	9606.ENSP00000379097	0	0	0	0	0	0	0.500	0.335	0.653
GRB2	FYB	9606.ENSP00000376345	9606.ENSP00000427114	0	0	0	0	0.066	0.214	0	0.571	0.658
GRB2	ARPC1B	9606.ENSP00000376345	9606.ENSP00000389631	0	0	0	0	0.119	0	0.600	0.146	0.673
GRB2	YES1	9606.ENSP00000376345	9606.ENSP00000462468	0	0	0	0.738	0.108	0.369	0.900	0.523	0.946
GRB2	CDC42	9606.ENSP00000376345	9606.ENSP00000383118	0	0	0	0	0.062	0.104	0.600	0.861	0.947
GRB2	BTK	9606.ENSP00000376345	9606.ENSP00000483570	0	0	0	0.679	0.062	0.339	0.900	0.856	0.950
GRB2	DOCK4	9606.ENSP00000376345	9606.ENSP00000404179	0	0	0	0	0.054	0.474	0.900	0.437	0.968
GRB2	EPHB1	9606.ENSP00000376345	9606.ENSP00000381097	0	0	0	0	0.062	0.357	0.900	0.563	0.970
GRIK5	VWC2	9606.ENSP00000262895	9606.ENSP00000341819	0	0	0	0	0.076	0	0.540	0	0.556
GSDMB	PSMD3	9606.ENSP00000415049	9606.ENSP00000264639	0	0	0	0	0	0	0	0.405	0.405
GSDMB	ORMDL3	9606.ENSP00000415049	9606.ENSP00000377724	0	0	0	0	0.248	0	0	0.885	0.910
GSTP1	GSTZ1	9606.ENSP00000381607	9606.ENSP00000216465	0	0	0	0	0.064	0.161	0.600	0.800	0.929
GSTP1	CCND2	9606.ENSP00000381607	9606.ENSP00000261254	0	0	0	0	0	0	0	0.507	0.507
GSTP1	DNMT3A	9606.ENSP00000381607	9606.ENSP00000264709	0	0	0	0	0	0	0	0.426	0.426
GSTP1	HSP90B1	9606.ENSP00000381607	9606.ENSP00000299767	0	0	0	0	0.055	0	0	0.487	0.495
GSTP1	CYP2D6	9606.ENSP00000381607	9606.ENSP00000353820	0	0	0	0	0.062	0.057	0	0.570	0.586
GSTP1	NFE2L2	9606.ENSP00000381607	9606.ENSP00000380252	0	0	0	0	0	0	0	0.573	0.573
GSTZ1	GDAP1	9606.ENSP00000216465	9606.ENSP00000220822	0	0	0	0	0	0	0	0.458	0.458
GSTZ1	C9	9606.ENSP00000216465	9606.ENSP00000263408	0	0	0	0	0	0	0	0.463	0.463
GSTZ1	GSTP1	9606.ENSP00000216465	9606.ENSP00000381607	0	0	0	0	0.064	0.161	0.600	0.800	0.929
GTF2F1	PRPF19	9606.ENSP00000377969	9606.ENSP00000227524	0	0	0	0	0.105	0	0	0.619	0.644
GTF2F1	SF3B6	9606.ENSP00000377969	9606.ENSP00000233468	0	0	0	0	0.101	0	0.600	0.101	0.648
GTF2F1	SMARCC1	9606.ENSP00000377969	9606.ENSP00000254480	0	0	0	0	0.130	0	0.900	0.115	0.916
GTF2F1	TAF12	9606.ENSP00000377969	9606.ENSP00000263974	0	0	0	0	0.099	0	0.900	0.542	0.955
GTF2F1	SSRP1	9606.ENSP00000377969	9606.ENSP00000278412	0	0	0	0	0.269	0.135	0.600	0.151	0.756
GTF2F1	IWS1	9606.ENSP00000377969	9606.ENSP00000295321	0	0	0	0	0.367	0	0.600	0.066	0.742
GTF2F1	POLR2L	9606.ENSP00000377969	9606.ENSP00000324124	0	0	0	0	0.096	0.952	0.600	0.216	0.984
GTF2F1	HNRNPM	9606.ENSP00000377969	9606.ENSP00000325376	0	0	0	0	0.107	0	0.600	0.076	0.641
GTF2F1	SF3B1	9606.ENSP00000377969	9606.ENSP00000335321	0	0	0	0	0.202	0	0.600	0	0.667
GTF2F1	TAF9B	9606.ENSP00000377969	9606.ENSP00000339917	0	0	0	0	0.062	0	0.900	0.060	0.904
GTF2F1	MEF2C	9606.ENSP00000377969	9606.ENSP00000340874	0	0	0	0	0	0	0.900	0.062	0.902
GTF2F1	POU2F1	9606.ENSP00000377969	9606.ENSP00000356840	0	0	0	0	0.071	0	0.600	0	0.612
